0 0.147791 -0.128676 0.0192237 
0.00398406 0.148089 -0.128676 0.0198192 
0.00796813 0.148387 -0.128676 0.0204105 
0.0119522 0.148683 -0.128676 0.0209977 
0.0159363 0.148979 -0.128676 0.0215806 
0.0199203 0.149273 -0.128676 0.0221594 
0.0239044 0.149567 -0.128676 0.022734 
0.0278884 0.149859 -0.128676 0.0233043 
0.0318725 0.150151 -0.128676 0.0238705 
0.0358566 0.150442 -0.128676 0.0244326 
0.0398406 0.150732 -0.128676 0.0249904 
0.0438247 0.151021 -0.128676 0.0255441 
0.0478088 0.151309 -0.128676 0.0260935 
0.0517928 0.151596 -0.128676 0.0266388 
0.0557769 0.151882 -0.128676 0.0271799 
0.059761 0.152167 -0.128676 0.0277168 
0.063745 0.152451 -0.128676 0.0282496 
0.0677291 0.152735 -0.128676 0.0287782 
0.0717131 0.153017 -0.128676 0.0293026 
0.0756972 0.153299 -0.128676 0.0298228 
0.0796813 0.153579 -0.128676 0.0303388 
0.0836653 0.153859 -0.128676 0.0308507 
0.0876494 0.154138 -0.128676 0.0313584 
0.0916335 0.154415 -0.128676 0.0318619 
0.0956175 0.154692 -0.128676 0.0323612 
0.0996016 0.154968 -0.128676 0.0328564 
0.103586 0.155244 -0.128676 0.0333474 
0.10757 0.155518 -0.128676 0.0338342 
0.111554 0.155791 -0.128676 0.0343169 
0.115538 0.156064 -0.128676 0.0347954 
0.119522 0.156335 -0.128676 0.0352697 
0.123506 0.156606 -0.128676 0.0357399 
0.12749 0.156876 -0.128676 0.0362059 
0.131474 0.157144 -0.128676 0.0366677 
0.135458 0.157412 -0.128676 0.0371253 
0.139442 0.157679 -0.128676 0.0375788 
0.143426 0.157946 -0.128676 0.0380282 
0.14741 0.158211 -0.128676 0.0384733 
0.151394 0.158475 -0.128676 0.0389143 
0.155378 0.158739 -0.128676 0.0393512 
0.159363 0.159002 -0.128676 0.0397838 
0.163347 0.159263 -0.128676 0.0402124 
0.167331 0.159524 -0.128676 0.0406367 
0.171315 0.159784 -0.128676 0.0410569 
0.175299 0.160043 -0.128676 0.041473 
0.179283 0.160302 -0.128676 0.0418849 
0.183267 0.160559 -0.128676 0.0422926 
0.187251 0.160816 -0.128676 0.0426962 
0.191235 0.161071 -0.128676 0.0430956 
0.195219 0.161326 -0.128676 0.0434909 
0.199203 0.16158 -0.128676 0.043882 
0.203187 0.161833 -0.128676 0.0442689 
0.207171 0.162086 -0.128676 0.0446517 
0.211155 0.162337 -0.128676 0.0450304 
0.215139 0.162588 -0.128676 0.0454049 
0.219124 0.162837 -0.128676 0.0457753 
0.223108 0.163086 -0.128676 0.0461415 
0.227092 0.163334 -0.128676 0.0465035 
0.231076 0.163581 -0.128676 0.0468615 
0.23506 0.163828 -0.128676 0.0472152 
0.239044 0.164073 -0.128676 0.0475649 
0.243028 0.164318 -0.128676 0.0479103 
0.247012 0.164562 -0.128676 0.0482517 
0.250996 0.164805 -0.128676 0.0485889 
0.25498 0.165047 -0.128676 0.0489219 
0.258964 0.165288 -0.128676 0.0492508 
0.262948 0.165529 -0.128676 0.0495756 
0.266932 0.165768 -0.128676 0.0498962 
0.270916 0.166007 -0.128676 0.0502127 
0.2749 0.166245 -0.128676 0.050525 
0.278884 0.166482 -0.128676 0.0508332 
0.282869 0.166719 -0.128676 0.0511373 
0.286853 0.166954 -0.128676 0.0514373 
0.290837 0.167189 -0.128676 0.0517331 
0.294821 0.167423 -0.128676 0.0520247 
0.298805 0.167656 -0.128676 0.0523122 
0.302789 0.167889 -0.128676 0.0525956 
0.306773 0.16812 -0.128676 0.0528749 
0.310757 0.168351 -0.128676 0.05315 
0.314741 0.168581 -0.128676 0.053421 
0.318725 0.16881 -0.128676 0.0536879 
0.322709 0.169038 -0.128676 0.0539507 
0.326693 0.169265 -0.128676 0.0542093 
0.330677 0.169492 -0.128676 0.0544637 
0.334661 0.169718 -0.128676 0.0547141 
0.338645 0.169943 -0.128676 0.0549603 
0.342629 0.170167 -0.128676 0.0552024 
0.346614 0.170391 -0.128676 0.0554404 
0.350598 0.170614 -0.128676 0.0556743 
0.354582 0.170836 -0.128676 0.055904 
0.358566 0.171057 -0.128676 0.0561296 
0.36255 0.171277 -0.128676 0.0563511 
0.366534 0.171497 -0.128676 0.0565685 
0.370518 0.171716 -0.128676 0.0567817 
0.374502 0.171934 -0.128676 0.0569908 
0.378486 0.172151 -0.128676 0.0571958 
0.38247 0.172368 -0.128676 0.0573967 
0.386454 0.172583 -0.128676 0.0575935 
0.390438 0.172798 -0.128676 0.0577861 
0.394422 0.173012 -0.128676 0.0579747 
0.398406 0.173226 -0.128676 0.0581591 
0.40239 0.173439 -0.128676 0.0583394 
0.406375 0.17365 -0.128676 0.0585156 
0.410359 0.173862 -0.128676 0.0586877 
0.414343 0.174072 -0.128676 0.0588556 
0.418327 0.174282 -0.128676 0.0590195 
0.422311 0.174491 -0.128676 0.0591792 
0.426295 0.174699 -0.128676 0.0593349 
0.430279 0.174906 -0.128676 0.0594864 
0.434263 0.175113 -0.128676 0.0596338 
0.438247 0.175319 -0.128676 0.0597771 
0.442231 0.175524 -0.128676 0.0599163 
0.446215 0.175728 -0.128676 0.0600514 
0.450199 0.175932 -0.128676 0.0601824 
0.454183 0.176135 -0.128676 0.0603093 
0.458167 0.176337 -0.128676 0.0604321 
0.462151 0.176538 -0.128676 0.0605507 
0.466135 0.176739 -0.128676 0.0606653 
0.47012 0.176939 -0.128676 0.0607758 
0.474104 0.177138 -0.128676 0.0608822 
0.478088 0.177337 -0.128676 0.0609844 
0.482072 0.177535 -0.128676 0.0610826 
0.486056 0.177732 -0.128676 0.0611767 
0.49004 0.177928 -0.128676 0.0612667 
0.494024 0.178124 -0.128676 0.0613526 
0.498008 0.178319 -0.128676 0.0614343 
0.501992 0.178513 -0.128676 0.061512 
0.505976 0.178707 -0.128676 0.0615856 
0.50996 0.178899 -0.128676 0.0616551 
0.513944 0.179091 -0.128676 0.0617205 
0.517928 0.179283 -0.128676 0.0617818 
0.521912 0.179473 -0.128676 0.0618391 
0.525896 0.179663 -0.128676 0.0618922 
0.52988 0.179853 -0.128676 0.0619412 
0.533865 0.180041 -0.128676 0.0619862 
0.537849 0.180229 -0.128676 0.0620271 
0.541833 0.180416 -0.128676 0.0620638 
0.545817 0.180603 -0.128676 0.0620965 
0.549801 0.180789 -0.128676 0.0621251 
0.553785 0.180974 -0.128676 0.0621496 
0.557769 0.181158 -0.128676 0.0621701 
