1.036 0.133479 -0.0492778 -0.0492778
1.038 0.131502 -0.0495333 -0.0495333
1.04 0.129517 -0.0497508 -0.0497508
1.042 0.127523 -0.0499298 -0.0499298
1.044 0.125523 -0.0500695 -0.0500695
1.046 0.123518 -0.0501697 -0.0501697
1.048 0.12151 -0.0502299 -0.0502299
1.05 0.1195 -0.05025 -0.05025
1.052 0.11749 -0.0502299 -0.0502299
1.054 0.115482 -0.0501697 -0.0501697
1.056 0.113477 -0.0500695 -0.0500695
1.058 0.111477 -0.0499298 -0.0499298
1.06 0.109483 -0.0497508 -0.0497508
1.062 0.107498 -0.0495333 -0.0495333
1.064 0.105521 -0.0492778 -0.0492778
1.066 0.103556 -0.0489852 -0.0489852
1.068 0.101603 -0.0486564 -0.0486564
1.07 0.0996638 -0.0482924 -0.0482924
1.072 0.0977399 -0.0478943 -0.0478943
1.074 0.0958327 -0.0474632 -0.0474632
1.076 0.0939433 -0.0470005 -0.0470005
1.078 0.092073 -0.0465075 -0.0465075
1.08 0.0902231 -0.0459856 -0.0459856
1.082 0.0883946 -0.0454363 -0.0454363
1.084 0.0865885 -0.0448611 -0.0448611
1.086 0.084806 -0.0442616 -0.0442616
1.088 0.0830479 -0.0436393 -0.0436393
1.09 0.0813151 -0.0429958 -0.0429958
1.092 0.0796085 -0.0423329 -0.0423329
1.094 0.0779287 -0.0416521 -0.0416521
1.096 0.0762765 -0.0409551 -0.0409551
1.098 0.0746525 -0.0402435 -0.0402435
1.1 0.0730572 -0.039519 -0.039519
1.102 0.0714911 -0.0387831 -0.0387831
1.104 0.0699547 -0.0380374 -0.0380374
1.106 0.0684483 -0.0372834 -0.0372834
1.108 0.0669721 -0.0365227 -0.0365227
1.11 0.0655265 -0.0357568 -0.0357568
1.112 0.0641116 -0.034987 -0.034987
1.114 0.0627276 -0.0342146 -0.0342146
1.116 0.0613745 -0.0334412 -0.0334412
1.118 0.0600523 -0.0326678 -0.0326678
1.12 0.058761 -0.0318957 -0.0318957
1.122 0.0575006 -0.031126 -0.031126
1.124 0.0562709 -0.0303599 -0.0303599
1.126 0.0550718 -0.0295983 -0.0295983
1.128 0.053903 -0.0288422 -0.0288422
1.13 0.0527643 -0.0280925 -0.0280925
1.132 0.0516555 -0.0273501 -0.0273501
1.134 0.0505762 -0.0266157 -0.0266157
1.136 0.0495261 -0.0258901 -0.0258901
1.138 0.0485049 -0.0251738 -0.0251738
1.14 0.0475121 -0.0244676 -0.0244676
1.142 0.0465473 -0.0237719 -0.0237719
1.144 0.0456102 -0.0230873 -0.0230873
1.146 0.0447002 -0.0224141 -0.0224141
1.148 0.0438169 -0.0217528 -0.0217528
1.15 0.0429598 -0.0211037 -0.0211037
1.152 0.0421284 -0.0204671 -0.0204671
1.154 0.0413222 -0.0198432 -0.0198432
1.156 0.0405408 -0.0192323 -0.0192323
1.158 0.0397835 -0.0186345 -0.0186345
1.16 0.0390498 -0.0180499 -0.0180499
1.162 0.0383393 -0.0174786 -0.0174786
1.164 0.0376514 -0.0169207 -0.0169207
1.166 0.0369855 -0.0163761 -0.0163761
1.168 0.0363411 -0.015845 -0.015845
1.17 0.0357177 -0.0153273 -0.0153273
1.172 0.0351148 -0.0148228 -0.0148228
1.174 0.0345317 -0.0143315 -0.0143315
1.176 0.0339681 -0.0138534 -0.0138534
1.178 0.0334233 -0.0133883 -0.0133883
1.18 0.0328968 -0.012936 -0.012936
1.182 0.0323882 -0.0124965 -0.0124965
1.184 0.0318969 -0.0120694 -0.0120694
1.186 0.0314225 -0.0116547 -0.0116547
1.188 0.0309644 -0.0112522 -0.0112522
1.19 0.0305222 -0.0108617 -0.0108617
1.192 0.0300953 -0.0104828 -0.0104828
1.194 0.0296834 -0.0101155 -0.0101155
1.196 0.0292859 -0.00975955 -0.00975955
1.198 0.0289025 -0.00941461 -0.00941461
1.2 0.0285326 -0.00908051 -0.00908051
1.202 0.0281759 -0.008757 -0.008757
1.204 0.0278319 -0.00844383 -0.00844383
1.206 0.0275002 -0.00814077 -0.00814077
1.208 0.0271805 -0.00784757 -0.00784757
1.21 0.0268723 -0.00756399 -0.00756399
1.212 0.0265753 -0.00728977 -0.00728977
1.214 0.026289 -0.00702468 -0.00702468
1.216 0.0260132 -0.00676847 -0.00676847
1.218 0.0257474 -0.00652091 -0.00652091
1.22 0.0254914 -0.00628175 -0.00628175
1.222 0.0252448 -0.00605075 -0.00605075
1.224 0.0250072 -0.00582769 -0.00582769
1.226 0.0247784 -0.00561233 -0.00561233
1.228 0.0245581 -0.00540444 -0.00540444
1.23 0.024346 -0.00520381 -0.00520381
1.232 0.0241417 -0.00501021 -0.00501021
1.234 0.0239451 -0.00482343 -0.00482343
1.236 0.0237558 -0.00464325 -0.00464325
1.238 0.0235735 -0.00446948 -0.00446948
1.24 0.0233981 -0.0043019 -0.0043019
1.242 0.0232293 -0.00414032 -0.00414032
1.244 0.0230668 -0.00398455 -0.00398455
1.246 0.0229105 -0.00383439 -0.00383439
1.248 0.02276 -0.00368967 -0.00368967
1.25 0.0226152 -0.0035502 -0.0035502
1.252 0.0224759 -0.00341581 -0.00341581
1.254 0.0223419 -0.00328633 -0.00328633
1.256 0.022213 -0.0031616 -0.0031616
1.258 0.0220889 -0.00304144 -0.00304144
1.26 0.0219696 -0.00292571 -0.00292571
1.262 0.0218548 -0.00281425 -0.00281425
1.264 0.0217444 -0.00270691 -0.00270691
1.266 0.0216382 -0.00260356 -0.00260356
1.268 0.021536 -0.00250405 -0.00250405
1.27 0.0214378 -0.00240825 -0.00240825
1.272 0.0213433 -0.00231602 -0.00231602
1.274 0.0212525 -0.00222725 -0.00222725
1.276 0.0211651 -0.0021418 -0.0021418
1.278 0.0210811 -0.00205955 -0.00205955
1.28 0.0210003 -0.00198041 -0.00198041
1.282 0.0209226 -0.00190424 -0.00190424
1.284 0.0208479 -0.00183095 -0.00183095
1.286 0.0207761 -0.00176042 -0.00176042
1.288 0.0207071 -0.00169257 -0.00169257
1.29 0.0206407 -0.00162728 -0.00162728
1.292 0.0205768 -0.00156448 -0.00156448
1.294 0.0205155 -0.00150406 -0.00150406
1.296 0.0204565 -0.00144594 -0.00144594
1.298 0.0203998 -0.00139003 -0.00139003
1.3 0.0203453 -0.00133626 -0.00133626
1.302 0.0202929 -0.00128454 -0.00128454
1.304 0.0202425 -0.00123479 -0.00123479
1.306 0.020194 -0.00118695 -0.00118695
1.308 0.0201475 -0.00114094 -0.00114094
1.31 0.0201027 -0.0010967 -0.0010967
1.312 0.0200597 -0.00105415 -0.00105415
1.314 0.0200184 -0.00101323 -0.00101323
1.316 0.0199787 -0.00097389 -0.00097389
1.318 0.0199405 -0.000936061 -0.000936061
1.32 0.0199038 -0.000899687 -0.000899687
1.322 0.0198685 -0.000864715 -0.000864715
1.324 0.0198346 -0.000831091 -0.000831091
1.326 0.019802 -0.000798763 -0.000798763
1.328 0.0197706 -0.000767683 -0.000767683
1.33 0.0197405 -0.000737804 -0.000737804
1.332 0.0197116 -0.000709079 -0.000709079
1.334 0.0196838 -0.000681465 -0.000681465
1.336 0.0196571 -0.000654919 -0.000654919
1.338 0.0196314 -0.000629401 -0.000629401
1.34 0.0196067 -0.00060487 -0.00060487
1.342 0.019583 -0.000581291 -0.000581291
1.344 0.0195602 -0.000558625 -0.000558625
1.346 0.0195383 -0.000536838 -0.000536838
1.348 0.0195172 -0.000515897 -0.000515897
1.35 0.019497 -0.000495768 -0.000495768
1.352 0.0194776 -0.000476421 -0.000476421
1.354 0.0194589 -0.000457826 -0.000457826
1.356 0.0194409 -0.000439953 -0.000439953
1.358 0.0194237 -0.000422775 -0.000422775
1.36 0.0194071 -0.000406265 -0.000406265
1.362 0.0193912 -0.000390397 -0.000390397
1.364 0.0193758 -0.000375147 -0.000375147
1.366 0.0193611 -0.00036049 -0.00036049
1.368 0.019347 -0.000346404 -0.000346404
1.37 0.0193334 -0.000332866 -0.000332866
1.372 0.0193204 -0.000319856 -0.000319856
1.374 0.0193078 -0.000307352 -0.000307352
1.376 0.0192958 -0.000295336 -0.000295336
1.378 0.0192842 -0.000283789 -0.000283789
1.38 0.0192731 -0.000272692 -0.000272692
1.382 0.0192624 -0.000262027 -0.000262027
1.384 0.0192521 -0.000251779 -0.000251779
1.386 0.0192422 -0.00024193 -0.00024193
1.388 0.0192327 -0.000232466 -0.000232466
1.39 0.0192236 -0.000223371 -0.000223371
1.392 0.0192149 -0.000214631 -0.000214631
1.394 0.0192064 -0.000206233 -0.000206233
1.396 0.0191984 -0.000198162 -0.000198162
1.398 0.0191906 -0.000190407 -0.000190407
1.4 0.0191831 -0.000182954 -0.000182954
1.402 0.0191759 -0.000175793 -0.000175793
1.404 0.0191691 -0.000168912 -0.000168912
1.406 0.0191624 -0.000162299 -0.000162299
1.408 0.0191561 -0.000155946 -0.000155946
1.41 0.01915 -0.00014984 -0.00014984
1.412 0.0191441 -0.000143973 -0.000143973
1.414 0.0191384 -0.000138336 -0.000138336
1.416 0.019133 -0.000132919 -0.000132919
1.418 0.0191278 -0.000127713 -0.000127713
1.42 0.0191228 -0.000122712 -0.000122712
1.422 0.019118 -0.000117906 -0.000117906
1.424 0.0191134 -0.000113288 -0.000113288
1.426 0.0191089 -0.000108851 -0.000108851
1.428 0.0191046 -0.000104587 -0.000104587
1.43 0.0191005 -0.00010049 -0.00010049
1.432 0.0190966 -9.65536e-05 -9.65536e-05
1.434 0.0190928 -9.27712e-05 -9.27712e-05
1.436 0.0190892 -8.91368e-05 -8.91368e-05
1.438 0.0190857 -8.56447e-05 -8.56447e-05
1.44 0.0190823 -8.22893e-05 -8.22893e-05
1.442 0.0190791 -7.90652e-05 -7.90652e-05
1.444 0.019076 -7.59674e-05 -7.59674e-05
1.446 0.019073 -7.29908e-05 -7.29908e-05
1.448 0.0190702 -7.01308e-05 -7.01308e-05
1.45 0.0190674 -6.73828e-05 -6.73828e-05
1.452 0.0190648 -6.47424e-05 -6.47424e-05
1.454 0.0190622 -6.22053e-05 -6.22053e-05
1.456 0.0190598 -5.97677e-05 -5.97677e-05
1.458 0.0190574 -5.74255e-05 -5.74255e-05
1.46 0.0190552 -5.51751e-05 -5.51751e-05
1.462 0.019053 -5.30128e-05 -5.30128e-05
1.464 0.0190509 -5.09351e-05 -5.09351e-05
1.466 0.019049 -4.89389e-05 -4.89389e-05
1.468 0.019047 -4.70209e-05 -4.70209e-05
1.47 0.0190452 -4.5178e-05 -4.5178e-05
1.472 0.0190434 -4.34073e-05 -4.34073e-05
1.474 0.0190417 -4.1706e-05 -4.1706e-05
1.476 0.0190401 -4.00713e-05 -4.00713e-05
1.478 0.0190385 -3.85007e-05 -3.85007e-05
1.48 0.019037 -3.69916e-05 -3.69916e-05
1.482 0.0190355 -3.55417e-05 -3.55417e-05
1.484 0.0190342 -3.41486e-05 -3.41486e-05
1.486 0.0190328 -3.281e-05 -3.281e-05
1.488 0.0190315 -3.15239e-05 -3.15239e-05
1.49 0.0190303 -3.02882e-05 -3.02882e-05
1.492 0.0190291 -2.91009e-05 -2.91009e-05
1.494 0.019028 -2.79602e-05 -2.79602e-05
1.496 0.0190269 -2.68642e-05 -2.68642e-05
1.498 0.0190258 -2.58111e-05 -2.58111e-05
1.5 0.0190248 -2.47992e-05 -2.47992e-05
1.502 0.0190238 -2.38271e-05 -2.38271e-05
1.504 0.0190229 -2.2893e-05 -2.2893e-05
1.506 0.019022 -2.19956e-05 -2.19956e-05
1.508 0.0190211 -2.11333e-05 -2.11333e-05
1.51 0.0190203 -2.03048e-05 -2.03048e-05
1.512 0.0190195 -1.95088e-05 -1.95088e-05
1.514 0.0190187 -1.8744e-05 -1.8744e-05
1.516 0.019018 -1.80092e-05 -1.80092e-05
1.518 0.0190173 -1.73031e-05 -1.73031e-05
1.52 0.0190166 -1.66248e-05 -1.66248e-05
1.522 0.019016 -1.5973e-05 -1.5973e-05
1.524 0.0190153 -1.53468e-05 -1.53468e-05
1.526 0.0190147 -1.47451e-05 -1.47451e-05
1.528 0.0190142 -1.41671e-05 -1.41671e-05
1.53 0.0190136 -1.36116e-05 -1.36116e-05
1.532 0.0190131 -1.3078e-05 -1.3078e-05
1.534 0.0190126 -1.25653e-05 -1.25653e-05
1.536 0.0190121 -1.20726e-05 -1.20726e-05
1.538 0.0190116 -1.15993e-05 -1.15993e-05
1.54 0.0190111 -1.11445e-05 -1.11445e-05
1.542 0.0190107 -1.07076e-05 -1.07076e-05
1.544 0.0190103 -1.02878e-05 -1.02878e-05
1.546 0.0190099 -9.88444e-06 -9.88444e-06
1.548 0.0190095 -9.4969e-06 -9.4969e-06
1.55 0.0190091 -9.12456e-06 -9.12456e-06
1.552 0.0190088 -8.76681e-06 -8.76681e-06
1.554 0.0190084 -8.42309e-06 -8.42309e-06
1.556 0.0190081 -8.09284e-06 -8.09284e-06
1.558 0.0190078 -7.77554e-06 -7.77554e-06
1.56 0.0190075 -7.47068e-06 -7.47068e-06
1.562 0.0190072 -7.17777e-06 -7.17777e-06
1.564 0.0190069 -6.89635e-06 -6.89635e-06
1.566 0.0190066 -6.62595e-06 -6.62595e-06
1.568 0.0190064 -6.36616e-06 -6.36616e-06
1.57 0.0190061 -6.11656e-06 -6.11656e-06
1.572 0.0190059 -5.87674e-06 -5.87674e-06
1.574 0.0190056 -5.64632e-06 -5.64632e-06
1.576 0.0190054 -5.42494e-06 -5.42494e-06
1.578 0.0190052 -5.21223e-06 -5.21223e-06
1.58 0.019005 -5.00787e-06 -5.00787e-06
1.582 0.0190048 -4.81152e-06 -4.81152e-06
1.584 0.0190046 -4.62286e-06 -4.62286e-06
1.586 0.0190044 -4.44161e-06 -4.44161e-06
1.588 0.0190043 -4.26746e-06 -4.26746e-06
1.59 0.0190041 -4.10013e-06 -4.10013e-06
1.592 0.0190039 -3.93937e-06 -3.93937e-06
1.594 0.0190038 -3.78491e-06 -3.78491e-06
1.596 0.0190036 -3.63651e-06 -3.63651e-06
1.598 0.0190035 -3.49392e-06 -3.49392e-06
1.6 0.0190034 -3.35693e-06 -3.35693e-06
1.602 0.0190032 -3.22531e-06 -3.22531e-06
1.604 0.0190031 -3.09884e-06 -3.09884e-06
1.606 0.019003 -2.97734e-06 -2.97734e-06
1.608 0.0190029 -2.8606e-06 -2.8606e-06
1.61 0.0190027 -2.74844e-06 -2.74844e-06
1.612 0.0190026 -2.64067e-06 -2.64067e-06
1.614 0.0190025 -2.53713e-06 -2.53713e-06
1.616 0.0190024 -2.43765e-06 -2.43765e-06
1.618 0.0190023 -2.34207e-06 -2.34207e-06
1.62 0.0190023 -2.25024e-06 -2.25024e-06
1.622 0.0190022 -2.16201e-06 -2.16201e-06
1.624 0.0190021 -2.07724e-06 -2.07724e-06
1.626 0.019002 -1.99579e-06 -1.99579e-06
1.628 0.0190019 -1.91754e-06 -1.91754e-06
1.63 0.0190018 -1.84235e-06 -1.84235e-06
1.632 0.0190018 -1.77011e-06 -1.77011e-06
1.634 0.0190017 -1.70071e-06 -1.70071e-06
1.636 0.0190016 -1.63402e-06 -1.63402e-06
1.638 0.0190016 -1.56995e-06 -1.56995e-06
1.64 0.0190015 -1.50839e-06 -1.50839e-06
1.642 0.0190014 -1.44925e-06 -1.44925e-06
1.644 0.0190014 -1.39242e-06 -1.39242e-06
1.646 0.0190013 -1.33783e-06 -1.33783e-06
1.648 0.0190013 -1.28537e-06 -1.28537e-06
1.65 0.0190012 -1.23497e-06 -1.23497e-06
1.652 0.0190012 -1.18655e-06 -1.18655e-06
1.654 0.0190011 -1.14002e-06 -1.14002e-06
1.656 0.0190011 -1.09532e-06 -1.09532e-06
1.658 0.0190011 -1.05238e-06 -1.05238e-06
1.66 0.019001 -1.01111e-06 -1.01111e-06
1.662 0.019001 -9.71466e-07 -9.71466e-07
1.664 0.0190009 -9.33374e-07 -9.33374e-07
1.666 0.0190009 -8.96776e-07 -8.96776e-07
1.668 0.0190009 -8.61614e-07 -8.61614e-07
1.67 0.0190008 -8.2783e-07 -8.2783e-07
1.672 0.0190008 -7.9537e-07 -7.9537e-07
1.674 0.0190008 -7.64183e-07 -7.64183e-07
1.676 0.0190007 -7.3422e-07 -7.3422e-07
1.678 0.0190007 -7.05431e-07 -7.05431e-07
1.68 0.0190007 -6.7777e-07 -6.7777e-07
1.682 0.0190007 -6.51195e-07 -6.51195e-07
1.684 0.0190006 -6.25661e-07 -6.25661e-07
1.686 0.0190006 -6.01129e-07 -6.01129e-07
1.688 0.0190006 -5.77558e-07 -5.77558e-07
1.69 0.0190006 -5.54912e-07 -5.54912e-07
1.692 0.0190005 -5.33154e-07 -5.33154e-07
1.694 0.0190005 -5.12249e-07 -5.12249e-07
1.696 0.0190005 -4.92163e-07 -4.92163e-07
1.698 0.0190005 -4.72865e-07 -4.72865e-07
1.7 0.0190005 -4.54324e-07 -4.54324e-07
1.702 0.0190004 -4.3651e-07 -4.3651e-07
1.704 0.0190004 -4.19394e-07 -4.19394e-07
1.706 0.0190004 -4.0295e-07 -4.0295e-07
1.708 0.0190004 -3.8715e-07 -3.8715e-07
1.71 0.0190004 -3.71969e-07 -3.71969e-07
1.712 0.0190004 -3.57384e-07 -3.57384e-07
1.714 0.0190003 -3.43371e-07 -3.43371e-07
1.716 0.0190003 -3.29907e-07 -3.29907e-07
1.718 0.0190003 -3.16972e-07 -3.16972e-07
1.72 0.0190003 -3.04543e-07 -3.04543e-07
1.722 0.0190003 -2.92602e-07 -2.92602e-07
1.724 0.0190003 -2.81129e-07 -2.81129e-07
1.726 0.0190003 -2.70106e-07 -2.70106e-07
1.728 0.0190003 -2.59515e-07 -2.59515e-07
1.73 0.0190002 -2.49339e-07 -2.49339e-07
1.732 0.0190002 -2.39562e-07 -2.39562e-07
1.734 0.0190002 -2.30169e-07 -2.30169e-07
1.736 0.0190002 -2.21144e-07 -2.21144e-07
1.738 0.0190002 -2.12473e-07 -2.12473e-07
1.74 0.0190002 -2.04142e-07 -2.04142e-07
1.742 0.0190002 -1.96137e-07 -1.96137e-07
1.744 0.0190002 -1.88446e-07 -1.88446e-07
1.746 0.0190002 -1.81057e-07 -1.81057e-07
1.748 0.0190002 -1.73958e-07 -1.73958e-07
1.75 0.0190002 -1.67137e-07 -1.67137e-07
1.752 0.0190002 -1.60583e-07 -1.60583e-07
1.754 0.0190002 -1.54287e-07 -1.54287e-07
1.756 0.0190001 -1.48237e-07 -1.48237e-07
1.758 0.0190001 -1.42425e-07 -1.42425e-07
1.76 0.0190001 -1.3684e-07 -1.3684e-07
1.762 0.0190001 -1.31475e-07 -1.31475e-07
1.764 0.0190001 -1.26319e-07 -1.26319e-07
1.766 0.0190001 -1.21366e-07 -1.21366e-07
1.768 0.0190001 -1.16608e-07 -1.16608e-07
1.77 0.0190001 -1.12035e-07 -1.12035e-07
1.772 0.0190001 -1.07642e-07 -1.07642e-07
1.774 0.0190001 -1.03422e-07 -1.03422e-07
1.776 0.0190001 -9.93664e-08 -9.93664e-08
1.778 0.0190001 -9.54702e-08 -9.54702e-08
1.78 0.0190001 -9.17268e-08 -9.17268e-08
1.782 0.0190001 -8.81301e-08 -8.81301e-08
1.784 0.0190001 -8.46745e-08 -8.46745e-08
1.786 0.0190001 -8.13544e-08 -8.13544e-08
1.788 0.0190001 -7.81644e-08 -7.81644e-08
1.79 0.0190001 -7.50996e-08 -7.50996e-08
1.792 0.0190001 -7.21549e-08 -7.21549e-08
1.794 0.0190001 -6.93256e-08 -6.93256e-08
1.796 0.0190001 -6.66073e-08 -6.66073e-08
1.798 0.0190001 -6.39956e-08 -6.39956e-08
1.8 0.0190001 -6.14863e-08 -6.14863e-08
1.802 0.0190001 -5.90754e-08 -5.90754e-08
1.804 0.0190001 -5.6759e-08 -5.6759e-08
1.806 0.0190001 -5.45335e-08 -5.45335e-08
1.808 0.0190001 -5.23952e-08 -5.23952e-08
1.81 0.0190001 -5.03408e-08 -5.03408e-08
1.812 0.019 -4.83669e-08 -4.83669e-08
1.814 0.019 -4.64704e-08 -4.64704e-08
1.816 0.019 -4.46482e-08 -4.46482e-08
1.818 0.019 -4.28976e-08 -4.28976e-08
1.82 0.019 -4.12155e-08 -4.12155e-08
1.822 0.019 -3.95994e-08 -3.95994e-08
1.824 0.019 -3.80467e-08 -3.80467e-08
1.826 0.019 -3.65549e-08 -3.65549e-08
1.828 0.019 -3.51216e-08 -3.51216e-08
1.83 0.019 -3.37444e-08 -3.37444e-08
1.832 0.019 -3.24213e-08 -3.24213e-08
1.834 0.019 -3.115e-08 -3.115e-08
1.836 0.019 -2.99286e-08 -2.99286e-08
1.838 0.019 -2.87551e-08 -2.87551e-08
1.84 0.019 -2.76276e-08 -2.76276e-08
1.842 0.019 -2.65443e-08 -2.65443e-08
1.844 0.019 -2.55035e-08 -2.55035e-08
1.846 0.019 -2.45035e-08 -2.45035e-08
1.848 0.019 -2.35427e-08 -2.35427e-08
