time, CoM_x,CoM_y,CoM_z,ep_x,ep_y,ep_z
0.038000 0.237008 -0.002555 0.383840 9308665.796567 50.000011 50.000037 9308665.796567 0.080000 1.000000 1.000000 0.089776 50.000011 50.000037 1.000000 1.000000 9308665.796567 9308665.796567 0.080000 0.089776 -0.009466 -0.002156 0.052444 0.000000 0.000000 0.000000 0.000000 -0.003006 -0.002187 0.052438
0.040000 0.237003 -0.002559 0.383949 9426808.241012 50.000011 50.000037 9426808.241012 0.090000 1.000000 1.000000 0.101003 50.000011 50.000037 1.000000 1.000000 9426808.241012 9426808.241012 0.090000 0.101003 -0.009001 -0.002199 0.054074 0.000000 0.000000 0.000000 0.000000 -0.002201 -0.002232 0.054066
0.042000 0.237001 -0.002564 0.384059 9525791.268225 50.000011 50.000037 9525791.268225 0.100000 1.000000 1.000000 0.112229 50.000011 50.000037 1.000000 1.000000 9525791.268225 9525791.268225 0.100000 0.112229 -0.008270 -0.002206 0.055378 0.000000 0.000000 0.000000 0.000000 -0.001131 -0.002241 0.055368
0.044000 0.237002 -0.002568 0.384172 9608392.772033 50.000011 50.000037 9608392.772033 0.100000 1.000000 1.000000 0.112263 50.000011 50.000037 1.000000 1.000000 9608392.772033 9608392.772033 0.100000 0.112263 -0.007338 -0.002176 0.056339 0.000000 0.000000 0.000000 0.000000 0.000142 -0.002212 0.056328
0.046000 0.237005 -0.002573 0.384286 9677095.353016 50.000011 50.000037 9677095.353016 0.100000 1.000000 1.000000 0.112263 50.000011 50.000037 1.000000 1.000000 9677095.353016 9677095.353016 0.100000 0.112263 -0.006273 -0.002112 0.056976 0.000000 0.000000 0.000000 0.000000 0.001547 -0.002150 0.056963
0.048000 0.237011 -0.002577 0.384400 9734080.064232 50.000011 50.000037 9734080.064232 0.100000 1.000000 1.000000 0.112263 50.000011 50.000037 1.000000 1.000000 9734080.064232 9734080.064232 0.100000 0.112263 -0.005143 -0.002023 0.057326 0.000000 0.000000 0.000000 0.000000 0.003017 -0.002062 0.057312
0.050000 0.237020 -0.002581 0.384515 9781237.290639 50.000012 50.000037 9781237.290639 0.100000 1.000000 1.000000 0.112263 50.000012 50.000037 1.000000 1.000000 9781237.290639 9781237.290639 0.100000 0.112263 -0.004010 -0.001919 0.057444 0.000000 0.000000 0.000000 0.000000 0.004489 -0.001960 0.057429
0.052000 0.237032 -0.002585 0.384630 9820187.900379 50.000012 50.000037 9820187.900379 0.100000 1.000000 1.000000 0.112263 50.000012 50.000037 1.000000 1.000000 9820187.900379 9820187.900379 0.100000 0.112263 -0.002928 -0.001810 0.057388 0.000000 0.000000 0.000000 0.000000 0.005912 -0.001853 0.057372
0.054000 0.237047 -0.002588 0.384744 9852309.683068 50.000012 50.000037 9852309.683068 0.100000 1.000000 1.000000 0.112263 50.000012 50.000037 1.000000 1.000000 9852309.683068 9852309.683068 0.100000 0.112263 -0.001936 -0.001708 0.057216 0.000000 0.000000 0.000000 0.000000 0.007244 -0.001752 0.057198
0.056000 0.237064 -0.002592 0.384858 9878765.650157 50.000012 50.000037 9878765.650157 0.100000 1.000000 1.000000 0.012263 50.000012 50.000037 1.000000 1.000000 9878765.650157 9878765.650157 0.100000 0.012263 -0.001066 -0.001623 0.056977 0.000000 0.000000 0.000000 0.000000 0.008454 -0.001669 0.056958
0.058000 0.237083 -0.002595 0.384972 9900531.981331 50.000012 50.000037 9900531.981331 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 9900531.981331 9900531.981331 0.000000 0.000000 -0.000333 -0.001564 0.056713 0.000000 0.000000 0.000000 0.000000 0.009526 -0.001612 0.056693
0.060000 0.237104 -0.002598 0.385084 9918424.288469 50.000012 50.000037 9918424.288469 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 9918424.288469 9918424.288469 0.000000 0.000000 0.000254 -0.001535 0.056452 0.000000 0.000000 0.000000 0.000000 0.010454 -0.001585 0.056431
0.062000 0.237127 -0.002602 0.385197 9933121.490757 50.000012 50.000037 9933121.490757 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 9933121.490757 9933121.490757 0.000000 0.000000 0.000700 -0.001539 0.056211 0.000000 0.000000 0.000000 0.000000 0.011240 -0.001591 0.056190
0.064000 0.237151 -0.002605 0.385309 9945187.011006 50.000012 50.000037 9945187.011006 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 9945187.011006 9945187.011006 0.000000 0.000000 0.001014 -0.001577 0.055999 0.000000 0.000000 0.000000 0.000000 0.011894 -0.001630 0.055976
0.066000 0.237176 -0.002609 0.385420 9955087.268391 50.000012 50.000037 9955087.268391 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 9955087.268391 9955087.268391 0.000000 0.000000 0.001215 -0.001648 0.055817 0.000000 0.000000 0.000000 0.000000 0.012435 -0.001703 0.055793
0.068000 0.237202 -0.002612 0.385531 9963207.601006 50.000012 50.000037 9963207.601006 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 9963207.601006 9963207.601006 0.000000 0.000000 0.001339 -0.001784 0.055622 0.000000 0.000000 0.000000 0.000000 0.012899 -0.001840 0.055597
0.070000 0.237229 -0.002617 0.385642 9969865.836753 50.000012 50.000037 9969865.836753 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 9969865.836753 9969865.836753 0.000000 0.000000 0.001384 -0.001950 0.055438 0.000000 0.000000 0.000000 0.000000 0.013284 -0.002008 0.055412
0.072000 0.237256 -0.002621 0.385753 9975323.768434 50.000012 50.000037 9975323.768434 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 9975323.768434 9975323.768434 0.000000 0.000000 0.001358 -0.002122 0.055279 0.000000 0.000000 0.000000 0.000000 0.013598 -0.002181 0.055252
0.074000 0.237284 -0.002626 0.385863 9979796.796110 50.000012 50.000037 9979796.796110 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 9979796.796110 9979796.796110 0.000000 0.000000 0.001276 -0.002280 0.055088 0.000000 0.000000 0.000000 0.000000 0.013855 -0.002341 0.055059
0.076000 0.237313 -0.002631 0.385972 9983461.989198 50.000012 50.000037 9983461.989198 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 9983461.989198 9983461.989198 0.000000 0.000000 0.001159 -0.002432 0.054863 0.000000 0.000000 0.000000 0.000000 0.014079 -0.002495 0.054832
0.078000 0.237342 -0.002637 0.386081 9986464.800496 50.000012 50.000037 9986464.800496 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 9986464.800496 9986464.800496 0.000000 0.000000 0.001052 -0.002619 0.054661 0.000000 0.000000 0.000000 0.000000 0.014312 -0.002683 0.054628
0.080000 0.237371 -0.002643 0.386190 9988924.639671 50.000012 50.000037 9988924.639671 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 9988924.639671 9988924.639671 0.000000 0.000000 0.000967 -0.002828 0.054456 0.000000 0.000000 0.000000 0.000000 0.014567 -0.002894 0.054421
0.082000 0.237401 -0.002649 0.386298 9990939.488056 50.000012 50.000037 9990939.488056 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 9990939.488056 9990939.488056 0.000000 0.000000 0.000912 -0.003049 0.054228 0.000000 0.000000 0.000000 0.000000 0.014852 -0.003117 0.054192
0.084000 0.237432 -0.002656 0.386406 9992589.711662 50.000012 50.000037 9992589.711662 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 9992589.711662 9992589.711662 0.000000 0.000000 0.000890 -0.003278 0.053969 0.000000 0.000000 0.000000 0.000000 0.015170 -0.003348 0.053930
0.086000 0.237463 -0.002664 0.386513 9993941.206406 50.000012 50.000037 9993941.206406 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 9993941.206406 9993941.206406 0.000000 0.000000 0.000904 -0.003521 0.053672 0.000000 0.000000 0.000000 0.000000 0.015524 -0.003592 0.053631
0.088000 0.237495 -0.002671 0.386620 9995047.988929 50.000012 50.000037 9995047.988929 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 9995047.988929 9995047.988929 0.000000 0.000000 0.000955 -0.003734 0.053337 0.000000 0.000000 0.000000 0.000000 0.015915 -0.003807 0.053294
0.090000 0.237528 -0.002680 0.386726 9995954.328350 50.000012 50.000037 9995954.328350 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 9995954.328350 9995954.328350 0.000000 0.000000 0.001035 -0.003945 0.052968 0.000000 0.000000 0.000000 0.000000 0.016334 -0.004019 0.052922
0.092000 0.237562 -0.002688 0.386831 9996696.498695 50.000012 50.000037 9996696.498695 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 9996696.498695 9996696.498695 0.000000 0.000000 0.001140 -0.004139 0.052570 0.000000 0.000000 0.000000 0.000000 0.016779 -0.004215 0.052521
0.094000 0.237597 -0.002697 0.386935 9997304.218439 50.000012 50.000037 9997304.218439 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 9997304.218439 9997304.218439 0.000000 0.000000 0.001262 -0.004329 0.052149 0.000000 0.000000 0.000000 0.000000 0.017242 -0.004406 0.052097
0.096000 0.237632 -0.002707 0.387038 9997801.832298 50.000012 50.000037 9997801.832298 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 9997801.832298 9997801.832298 0.000000 0.000000 0.001396 -0.004509 0.051712 0.000000 0.000000 0.000000 0.000000 0.017715 -0.004588 0.051657
0.098000 0.237669 -0.002717 0.387140 9998209.280950 50.000012 50.000037 9998209.280950 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 9998209.280950 9998209.280950 0.000000 0.000000 0.001534 -0.004686 0.051266 0.000000 0.000000 0.000000 0.000000 0.018194 -0.004767 0.051208
0.100000 0.237707 -0.002727 0.387241 9998542.896419 50.000012 50.000037 9998542.896419 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 9998542.896419 9998542.896419 0.000000 0.000000 0.001672 -0.004859 0.050817 0.000000 0.000000 0.000000 0.000000 0.018672 -0.004942 0.050755
0.102000 0.237745 -0.002737 0.387342 9998816.054240 50.000012 50.000037 9998816.054240 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 9998816.054240 9998816.054240 0.000000 0.000000 0.001804 -0.005031 0.050369 0.000000 0.000000 0.000000 0.000000 0.019144 -0.005115 0.050304
0.104000 0.237785 -0.002748 0.387441 9999039.708061 50.000012 50.000037 9999039.708061 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 9999039.708061 9999039.708061 0.000000 0.000000 0.001927 -0.005201 0.049926 0.000000 0.000000 0.000000 0.000000 0.019607 -0.005288 0.049857
0.106000 0.237825 -0.002759 0.387540 9999222.827771 50.000012 50.000037 9999222.827771 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 9999222.827771 9999222.827771 0.000000 0.000000 0.002037 -0.005373 0.049490 0.000000 0.000000 0.000000 0.000000 0.020057 -0.005460 0.049417
0.108000 0.237867 -0.002771 0.387638 9999372.758504 50.000012 50.000037 9999372.758504 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 9999372.758504 9999372.758504 0.000000 0.000000 0.002132 -0.005545 0.049062 0.000000 0.000000 0.000000 0.000000 0.020492 -0.005634 0.048985
0.110000 0.237909 -0.002783 0.387735 9999495.514753 50.000012 50.000037 9999495.514753 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 9999495.514753 9999495.514753 0.000000 0.000000 0.002211 -0.005718 0.048643 0.000000 0.000000 0.000000 0.000000 0.020910 -0.005809 0.048562
0.112000 0.237952 -0.002795 0.387831 9999596.021313 50.000012 50.000037 9999596.021313 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 9999596.021313 9999596.021313 0.000000 0.000000 0.002272 -0.005892 0.048232 0.000000 0.000000 0.000000 0.000000 0.021312 -0.005985 0.048146
0.114000 0.237996 -0.002808 0.387926 9999678.310629 50.000012 50.000037 9999678.310629 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 9999678.310629 9999678.310629 0.000000 0.000000 0.002316 -0.006067 0.047828 0.000000 0.000000 0.000000 0.000000 0.021696 -0.006161 0.047738
0.116000 0.238040 -0.002821 0.388021 9999745.684431 50.000012 50.000037 9999745.684431 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 9999745.684431 9999745.684431 0.000000 0.000000 0.002343 -0.006242 0.047430 0.000000 0.000000 0.000000 0.000000 0.022063 -0.006338 0.047334
0.118000 0.238085 -0.002834 0.388114 9999800.846111 50.000012 50.000037 9999800.846111 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 9999800.846111 9999800.846111 0.000000 0.000000 0.002352 -0.006417 0.047035 0.000000 0.000000 0.000000 0.000000 0.022412 -0.006515 0.046934
0.120000 0.238131 -0.002848 0.388207 9999846.009127 50.000012 50.000037 9999846.009127 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 9999846.009127 9999846.009127 0.000000 0.000000 0.002345 -0.006592 0.046643 0.000000 0.000000 0.000000 0.000000 0.022744 -0.006692 0.046536
0.122000 0.238178 -0.002862 0.388299 9999882.985782 50.000012 50.000037 9999882.985782 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 9999882.985782 9999882.985782 0.000000 0.000000 0.002320 -0.006766 0.046250 0.000000 0.000000 0.000000 0.000000 0.023059 -0.006867 0.046137
0.124000 0.238225 -0.002877 0.388390 9999913.259909 50.000012 50.000037 9999913.259909 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 9999913.259909 9999913.259909 0.000000 0.000000 0.002279 -0.006938 0.045856 0.000000 0.000000 0.000000 0.000000 0.023358 -0.007041 0.045737
0.126000 0.238273 -0.002892 0.388481 9999938.046405 50.000012 50.000037 9999938.046405 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 9999938.046405 9999938.046405 0.000000 0.000000 0.002221 -0.007108 0.045459 0.000000 0.000000 0.000000 0.000000 0.023640 -0.007213 0.045333
0.128000 0.238321 -0.002907 0.388570 9999958.339963 50.000012 50.000037 9999958.339963 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 9999958.339963 9999958.339963 0.000000 0.000000 0.002147 -0.007276 0.045057 0.000000 0.000000 0.000000 0.000000 0.023906 -0.007382 0.044925
0.130000 0.238370 -0.002922 0.388659 9999974.954984 50.000012 50.000037 9999974.954984 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 9999974.954984 9999974.954984 0.000000 0.000000 0.002055 -0.007440 0.044650 0.000000 0.000000 0.000000 0.000000 0.024154 -0.007548 0.044510
0.132000 0.238419 -0.002938 0.388747 9999988.558254 50.000012 50.000037 9999988.558254 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 9999988.558254 9999988.558254 0.000000 0.000000 0.001945 -0.007601 0.044235 0.000000 0.000000 0.000000 0.000000 0.024385 -0.007711 0.044087
0.134000 0.238485 -0.002947 0.388805 9999999.695697 50.000012 50.000037 9999999.695697 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 9999999.695697 9999999.695697 0.000000 0.000000 0.009890 -0.004217 0.029388 0.905508 -8.848232 -13.973917 -16.233422 0.032669 -0.004329 0.029236
0.136000 0.238509 -0.002967 0.388934 2689464.213699 50.000012 50.000037 2689464.213699 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 2689464.213699 2689464.213699 0.000000 0.000000 -0.011381 -0.009529 0.064708 38.693238 21.392192 -16.320737 -10.110547 0.011738 -0.009643 0.064545
0.138000 0.238565 -0.002968 0.389007 474308.731775 50.000012 50.000037 474308.731775 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 474308.731775 474308.731775 0.000000 0.000000 0.004421 -0.000109 0.037305 -4.044606 -11.703791 -0.543704 -6.175960 0.027880 -0.000223 0.037137
0.140000 0.238637 -0.002981 0.389057 66978.509243 50.000012 50.000037 66978.509243 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 66978.509243 66978.509243 0.000000 0.000000 0.012030 -0.006146 0.025383 -8.754084 -2.605577 -22.100935 -19.172400 0.035829 -0.006262 0.025213
0.142000 0.238719 -0.002990 0.389098 9160.511944 50.000012 50.000037 9160.511944 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 9160.511944 9160.511944 0.000000 0.000000 0.016478 -0.004104 0.020985 1.771235 -5.615533 -24.549226 -27.283030 0.040617 -0.004222 0.020812
0.144000 0.238804 -0.003000 0.389138 1283.945760 50.000012 50.000037 1283.945760 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 1283.945760 1283.945760 0.000000 0.000000 0.018205 -0.004908 0.020222 1.805296 -3.551650 -28.104979 -28.369397 0.042684 -0.005028 0.020047
0.146000 0.238892 -0.003011 0.389178 217.014218 50.000012 50.000037 217.014218 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 217.014218 217.014218 0.000000 0.000000 0.018754 -0.005099 0.020791 3.764529 -2.785734 -27.838274 -27.643943 0.043573 -0.005220 0.020613
0.148000 0.238980 -0.003023 0.389218 72.603243 50.000012 50.000037 72.603243 0.000000 1.000000 1.000000 0.050000 50.000012 50.000037 1.000000 1.000000 72.603243 72.603243 0.000000 0.050000 0.019009 -0.005325 0.020261 6.459907 1.879529 -24.849868 -23.783751 0.044169 -0.005447 0.020078
0.150000 0.239071 -0.003034 0.389252 53.059022 50.000012 50.000037 53.059022 0.000000 1.000000 1.000000 0.040000 50.000012 50.000037 1.000000 1.000000 53.059022 53.059022 0.000000 0.040000 0.019521 -0.005165 0.017453 9.216946 6.408230 -19.425828 -18.845501 0.045020 -0.005289 0.017266
0.152000 0.239162 -0.003045 0.389278 50.413994 50.000012 50.000037 50.413994 0.000000 1.000000 1.000000 0.030000 50.000012 50.000037 1.000000 1.000000 50.413994 50.413994 0.000000 0.030000 0.019958 -0.005075 0.013980 8.875567 7.052792 -18.080898 -17.867422 0.045797 -0.005200 0.013786
0.154000 0.239250 -0.003051 0.389302 50.056028 50.000012 50.000037 50.056028 0.000000 1.000000 1.000000 0.030000 50.000012 50.000037 1.000000 1.000000 50.056028 50.056028 0.000000 0.030000 0.017548 -0.002645 0.012460 11.522168 5.904536 -18.487985 -18.430332 0.043727 -0.002772 0.012261
0.156000 0.239332 -0.003053 0.389325 50.007583 50.000012 50.000037 50.007583 0.000000 1.000000 1.000000 0.030000 50.000012 50.000037 1.000000 1.000000 50.007583 50.007583 0.000000 0.030000 0.014641 -0.000533 0.011963 11.171084 7.068447 -18.756886 -17.666854 0.041159 -0.000661 0.011759
0.158000 0.239410 -0.003050 0.389348 50.001026 50.000012 50.000037 50.001026 0.000000 1.000000 1.000000 0.030208 50.000012 50.000037 1.000000 1.000000 50.001026 50.001026 0.000000 0.030208 0.011698 0.001499 0.011768 10.432456 7.570186 -18.281077 -16.906440 0.038557 0.001369 0.011560
0.160000 0.239482 -0.003045 0.389370 50.000139 50.000012 50.000037 50.000139 0.000000 1.000000 1.000000 0.037931 50.000012 50.000037 1.000000 1.000000 50.000139 50.000139 0.000000 0.037931 0.008797 0.003135 0.011693 9.381133 8.033400 -17.915216 -16.163622 0.035996 0.003003 0.011482
0.162000 0.239549 -0.003036 0.389393 50.000019 50.000012 50.000037 50.000019 0.000000 1.000000 1.000000 0.046235 50.000012 50.000037 1.000000 1.000000 50.000019 50.000019 0.000000 0.046235 0.006065 0.004730 0.011709 8.403456 8.370878 -17.367913 -15.652138 0.033604 0.004596 0.011496
0.164000 0.239612 -0.003024 0.389415 50.000003 50.000012 50.000037 50.000003 0.000000 1.000000 1.000000 0.044524 50.000012 50.000037 1.000000 1.000000 50.000003 50.000003 0.000000 0.044524 0.003547 0.006132 0.011730 7.282831 8.564593 -16.843515 -15.177711 0.031426 0.005997 0.011516
0.166000 0.239672 -0.003010 0.389438 50.000000 50.000012 50.000037 50.000000 0.000000 1.000000 1.000000 0.042307 50.000012 50.000037 1.000000 1.000000 50.000000 50.000000 0.000000 0.042307 0.001256 0.007465 0.011728 6.298643 8.499024 -16.307170 -14.795751 0.029475 0.007328 0.011515
0.168000 0.239727 -0.002993 0.389460 50.000000 50.000012 50.000037 50.000000 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 50.000000 50.000000 0.000000 0.000000 -0.000811 0.008661 0.011653 5.306987 8.298184 -15.832739 -14.432900 0.027748 0.008522 0.011443
0.170000 0.239780 -0.002974 0.389483 50.000000 50.000012 50.000037 50.000000 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 50.000000 50.000000 0.000000 0.000000 -0.002665 0.009757 0.011485 4.348400 7.942801 -15.391299 -14.109189 0.026234 0.009617 0.011277
0.172000 0.239830 -0.002954 0.389504 50.000000 50.000012 50.000037 50.000000 0.000000 1.000000 1.000000 0.000000 50.000012 50.000037 1.000000 1.000000 50.000000 50.000000 0.000000 0.000000 -0.004325 0.010748 0.011209 3.644051 7.493404 -15.028783 -13.809536 0.024914 0.010606 0.011005
