time, CoM_x,CoM_y,CoM_z,ep_x,ep_y,ep_z
0.002000 0.000629 -0.000000 0.371717 18875.899496 50.000000 50.000000 18875.899496 0.000000 0.000000 -0.000000 -1.399369 -0.000765 -0.001443 12.125288 31.333201 33.863234 12.654979
0.004000 0.012302 -0.014007 0.371727 21751.786321 50.000000 50.000000 21751.786321 0.000490 -0.000118 0.000093 -1.387696 -0.014901 0.002879 7.720843 29.696912 32.881007 8.117523
0.006000 0.022106 -0.013165 0.371744 24854.058564 50.000000 50.000000 24854.058564 0.000724 -0.000394 0.000244 -1.377892 -0.014270 0.006344 11.472525 29.608182 32.429048 11.925946
0.008000 0.032587 -0.018029 0.371775 28141.863792 50.000000 50.000000 28141.863792 0.000992 -0.000752 0.000444 -1.367410 -0.019412 0.012195 11.625200 29.195018 31.965864 12.044344
0.010000 0.042744 -0.021040 0.371820 31561.620188 50.000000 50.000000 31561.620188 0.001217 -0.001179 0.000676 -1.357250 -0.022748 0.018908 12.492268 29.020909 31.643392 12.884185
0.012000 0.052908 -0.024359 0.371881 35050.000000 50.000000 50.000000 35050.000000 0.001422 -0.001654 0.000935 -1.347084 -0.026428 0.026490 12.984660 28.880155 31.367476 13.331617
0.014000 0.062029 -0.025392 0.371961 38538.379812 50.000000 50.000000 38538.379812 0.001532 -0.002182 0.001208 -1.337960 -0.027842 0.034720 14.331014 28.863697 31.183222 14.632174
0.016000 0.070415 -0.027469 0.372059 41958.136208 50.000000 50.000000 41958.136208 0.001628 -0.002737 0.001485 -1.329571 -0.030306 0.042846 14.643624 28.818639 31.057596 14.869081
0.018000 0.077822 -0.028892 0.372173 45245.941436 50.000000 50.000000 45245.941436 0.001710 -0.003312 0.001758 -1.322159 -0.032111 0.050392 14.940523 28.802681 30.976699 15.075635
0.020000 0.084402 -0.029839 0.372303 48348.213679 50.000000 50.000000 48348.213679 0.001780 -0.003901 0.002024 -1.315574 -0.033429 0.057323 15.181669 28.801720 30.924757 15.210663
0.022000 0.090463 -0.030642 0.372449 51224.100504 50.000000 50.000000 51224.100504 0.001844 -0.004493 0.002283 -1.309508 -0.034594 0.064054 15.291413 28.802152 30.873166 15.197567
0.024000 0.096233 -0.031599 0.372611 53846.734845 50.000000 50.000000 53846.734845 0.001903 -0.005070 0.002541 -1.303731 -0.035911 0.071539 15.258639 28.800505 30.799671 15.026308
0.026000 0.101718 -0.032633 0.372791 56202.872199 50.000000 50.000000 56202.872199 0.001951 -0.005616 0.002803 -1.298240 -0.037310 0.079736 15.169332 28.797297 30.698023 14.783335
0.028000 0.106971 -0.033805 0.372991 58291.286959 50.000000 50.000000 58291.286959 0.001978 -0.006115 0.003078 -1.292981 -0.038866 0.088577 15.054036 28.788997 30.560341 14.500587
0.030000 0.112051 -0.035283 0.373210 60120.425457 50.000000 50.000000 60120.425457 0.001982 -0.006552 0.003374 -1.287895 -0.040758 0.098045 14.847072 28.765435 30.383729 14.118930
0.032000 0.117018 -0.037201 0.373451 61705.795458 50.000000 50.000000 61705.795458 0.001962 -0.006916 0.003702 -1.282922 -0.043135 0.107899 14.583092 28.715751 30.161127 13.677181
0.034000 0.124274 -0.033435 0.373704 63067.465762 50.000000 50.000000 63067.465762 0.001716 -0.007085 0.004082 -1.275661 -0.039902 0.113650 15.466974 28.947807 27.781045 14.283623
0.036000 0.129095 -0.039495 0.373977 64227.911245 50.000000 50.000000 64227.911245 0.001675 -0.007116 0.004502 -1.270837 -0.046550 0.123794 12.156048 28.621896 27.169435 11.063146
0.038000 0.132775 -0.035645 0.374265 65210.310576 50.000000 50.000000 65210.310576 0.001396 -0.007120 0.004928 -1.267154 -0.043300 0.130959 14.600759 28.885915 25.832359 13.028239
0.040000 0.136967 -0.036654 0.374563 66037.307687 50.000000 50.000000 66037.307687 0.001159 -0.007115 0.005359 -1.262959 -0.044913 0.135825 14.195097 28.792057 25.542941 12.410007
0.042000 0.140838 -0.034709 0.374866 66730.188878 50.000000 50.000000 66730.188878 0.000810 -0.007149 0.005795 -1.259083 -0.043581 0.138468 15.959873 28.883977 24.858808 13.643564
0.044000 0.145094 -0.034364 0.375172 67308.399404 50.000000 50.000000 67308.399404 0.000459 -0.007228 0.006229 -1.254823 -0.043846 0.140025 16.621937 28.847565 24.653221 13.888017
0.046000 0.149436 -0.032486 0.375480 67789.317471 50.000000 50.000000 67789.317471 0.000034 -0.007376 0.006657 -1.250474 -0.042569 0.140272 18.364467 28.925429 24.343764 14.984301
0.048000 0.154165 -0.031361 0.375787 68188.210450 50.000000 50.000000 68188.210450 -0.000404 -0.007601 0.007073 -1.245739 -0.042030 0.139689 19.572106 28.936110 24.304408 15.591388
0.050000 0.161151 -0.023131 0.376084 68518.311034 50.000000 50.000000 68518.311034 -0.001107 -0.007813 0.007485 -1.238746 -0.034383 0.134419 22.333587 29.501662 23.327677 17.893005
0.052000 0.166535 -0.023610 0.376378 68790.965303 50.000000 50.000000 68790.965303 -0.001673 -0.008076 0.007878 -1.233353 -0.035416 0.131939 22.141862 29.281244 23.751481 16.926131
0.054000 0.171580 -0.019811 0.376667 69015.817781 50.000000 50.000000 69015.817781 -0.002343 -0.008429 0.008252 -1.228299 -0.032146 0.129054 22.581201 29.466653 23.577299 18.421811
0.056000 0.176868 -0.017953 0.376952 69201.009551 50.000000 50.000000 69201.009551 -0.002985 -0.008879 0.008607 -1.223000 -0.030791 0.126781 22.762994 29.124260 23.829369 18.791708
0.058000 0.182184 -0.014530 0.377236 69353.373869 50.000000 50.000000 69353.373869 -0.003684 -0.009436 0.008940 -1.217671 -0.027842 0.124748 23.210912 28.811040 23.883018 19.978357
0.060000 0.187698 -0.012002 0.377519 69478.620019 50.000000 50.000000 69478.620019 -0.004381 -0.010097 0.009255 -1.212143 -0.025762 0.123276 23.540666 28.519548 24.115296 20.613558
0.062000 0.193368 -0.008659 0.377802 69581.500435 50.000000 50.000000 69581.500435 -0.005115 -0.010860 0.009550 -1.206457 -0.022842 0.122020 24.026642 28.275080 24.240382 21.588726
0.064000 0.199256 -0.005773 0.378086 69665.959077 50.000000 50.000000 69665.959077 -0.005856 -0.011717 0.009827 -1.200549 -0.020354 0.121075 24.449547 28.049029 24.448879 22.231834
0.066000 0.206641 0.003843 0.378366 69735.260879 50.000000 50.000000 69735.260879 -0.006855 -0.012589 0.010088 -1.193144 -0.011117 0.117974 25.530667 28.160208 23.731812 22.837873
0.068000 0.212493 0.005424 0.378647 69792.103207 50.000000 50.000000 69792.103207 -0.007747 -0.013499 0.010336 -1.187270 -0.009897 0.116473 25.515345 27.774056 24.114339 22.690735
