time, CoM_x,CoM_y,CoM_z,ep_x,ep_y,ep_z
0.002000 0.237617 -0.001821 0.382730 2689464.213700 50.000000 50.000000 2689464.213700 1.000000 1.000000 1.000000 1.000000 50.000000 50.000000 1.000000 1.000000 2689464.213700 2689464.213700 1.000000 1.000000 0.000279 0.000007 0.000401 -0.007812 0.000000 0.000000 -0.007812 0.000000 0.000000 0.000579 0.000006 0.000401 -28.796560 -23.791904
0.004000 0.237620 -0.001821 0.382739 3100305.188724 50.000000 50.000000 3100305.188724 1.000000 0.000000 0.000000 1.000000 50.000000 50.000000 0.000000 0.000000 3100305.188724 3100305.188724 1.000000 1.000000 0.000629 0.000127 0.004659 -0.007812 0.000000 0.000000 -0.007812 0.000000 0.000000 0.001229 0.000124 0.004659 -0.843324 -1.203151
0.006000 0.237623 -0.001821 0.382755 3543486.937742 50.000000 50.000000 3543486.937742 1.000000 0.000000 0.000000 1.000000 50.000000 50.000000 0.000000 0.000000 3543486.937742 3543486.937742 1.000000 1.000000 0.000719 0.000175 0.007919 -0.007812 0.000000 0.000000 -0.007812 0.000000 0.000000 0.001619 0.000172 0.007919 -2.505273 -0.821098
0.008000 0.237627 -0.001821 0.382776 4013173.398876 50.000000 50.000000 4013173.398876 1.000000 0.000000 0.000000 1.000000 50.000000 50.000000 0.000000 0.000000 4013173.398876 4013173.398876 1.000000 1.000000 0.000668 0.000187 0.010424 -0.007812 0.000000 0.000000 -0.007812 0.000000 0.000000 0.001868 0.000183 0.010424 -3.487477 -0.616504
0.010000 0.237631 -0.001820 0.382800 4501710.026876 50.000000 50.000000 4501710.026876 1.000000 0.000000 0.000000 1.000000 50.000000 50.000000 0.000000 0.000000 4501710.026876 4501710.026876 1.000000 1.000000 0.000548 0.000183 0.012356 -0.007812 0.000000 0.000000 -0.007812 0.000000 0.000000 0.002048 0.000177 0.012356 -4.023678 -0.497537
0.012000 0.237635 -0.001820 0.382828 5000050.000001 50.000000 50.000000 5000050.000001 1.000000 0.000000 0.000000 1.000000 50.000000 50.000000 0.000000 0.000000 5000050.000001 5000050.000001 1.000000 1.000000 0.000402 0.000174 0.013850 -0.007812 0.000000 0.000000 -0.007812 0.000000 0.000000 0.002202 0.000168 0.013849 -4.266495 -0.423025
0.014000 0.237640 -0.001820 0.382856 5498389.973126 50.000000 50.000000 5498389.973126 1.000000 0.000000 0.000000 1.000000 50.000000 50.000000 0.000000 0.000000 5498389.973126 5498389.973126 1.000000 1.000000 0.000378 0.000003 0.014113 -0.007812 0.000000 0.000000 -0.007812 0.000000 0.000000 0.002478 -0.000004 0.014112 1.051649 2.420255
0.016000 0.237646 -0.001819 0.382880 5986926.601126 50.000000 50.000000 5986926.601126 1.000000 0.000000 0.000000 1.000000 50.000000 50.000000 0.000000 0.000000 5986926.601126 5986926.601126 1.000000 1.000000 0.000359 0.000231 0.011909 -0.007812 0.000000 0.000000 -0.007812 0.000000 0.000000 0.002759 0.000222 0.011908 7.282909 10.074847
0.018000 0.237651 -0.001819 0.382897 6456613.062259 50.000000 50.000000 6456613.062259 1.000000 0.000000 0.000000 1.000000 50.000000 50.000000 0.000000 0.000000 6456613.062259 6456613.062259 1.000000 1.000000 0.000127 0.000468 0.008640 -0.007812 0.000000 0.000000 -0.007812 0.000000 0.000000 0.002827 0.000458 0.008638 9.398889 13.054346
0.020000 0.237657 -0.001818 0.382908 6899794.811277 50.000000 50.000000 6899794.811277 1.000000 0.000000 0.000000 1.000000 50.000000 50.000000 0.000000 0.000000 6899794.811277 6899794.811277 1.000000 1.000000 -0.000415 0.000534 0.005390 -0.007812 0.000000 0.000000 -0.007812 0.000000 0.000000 0.002585 0.000522 0.005388 9.006283 13.210771
0.022000 0.237661 -0.001817 0.382914 7310635.786301 50.000000 50.000000 7310635.786301 1.000000 0.000000 0.000000 1.000000 50.000000 50.000000 0.000000 0.000000 7310635.786301 7310635.786301 1.000000 1.000000 -0.001277 0.000388 0.002813 -0.007812 0.000000 0.000000 -0.007812 0.000000 0.000000 0.002023 0.000376 0.002811 7.080958 11.659721
0.024000 0.237663 -0.001817 0.382916 7685297.834991 50.000000 50.000000 7685297.834991 1.000000 0.000000 0.000000 1.000000 50.000000 50.000000 0.000000 0.000000 7685297.834991 7685297.834991 1.000000 1.000000 -0.002397 0.000103 0.001237 -0.007812 0.000000 0.000000 -0.007812 0.000000 0.000000 0.001203 0.000090 0.001234 4.436324 9.214824
0.026000 0.237664 -0.001817 0.382918 8021888.885587 50.000000 50.000000 8021888.885587 1.000000 0.000000 0.000000 1.000000 50.000000 50.000000 0.000000 0.000000 8021888.885587 8021888.885587 1.000000 1.000000 -0.003672 -0.000213 0.000752 -0.007812 0.000000 0.000000 -0.007812 0.000000 0.000000 0.000228 -0.000228 0.000748 1.706610 6.436362
0.028000 0.237662 -0.001818 0.382920 8320233.851340 50.000000 50.000000 8320233.851340 1.000000 0.000000 0.000000 1.000000 50.000000 50.000000 0.000000 0.000000 8320233.851340 8320233.851340 1.000000 1.000000 -0.004992 -0.000595 0.001282 -0.007812 0.000000 0.000000 -0.007812 0.000000 0.000000 -0.000792 -0.000611 0.001277 -0.672830 3.691533
0.030000 0.237659 -0.001821 0.382925 8581539.350996 50.000000 50.000000 8581539.350996 1.000000 0.000000 0.000000 1.000000 50.000000 50.000000 0.000000 0.000000 8581539.350996 8581539.350996 1.000000 1.000000 -0.006159 -0.001083 0.002572 -0.007812 0.000000 0.000000 -0.007812 0.000000 0.000000 -0.001659 -0.001100 0.002566 -1.891259 1.252735
0.032000 0.237654 -0.001824 0.382934 8808020.779780 50.000000 50.000000 8808020.779780 1.000000 0.000000 0.000000 1.000000 50.000000 50.000000 0.000000 0.000000 8808020.779780 8808020.779780 1.000000 1.000000 -0.007190 -0.001700 0.004532 -0.007812 0.000000 0.000000 -0.007812 0.000000 0.000000 -0.002390 -0.001718 0.004526 -3.347131 -0.682786
0.034000 0.237648 -0.001828 0.382948 9002545.108804 50.000000 50.000000 9002545.108804 1.000000 0.000000 0.000000 1.000000 50.000000 50.000000 0.000000 0.000000 9002545.108804 9002545.108804 1.000000 1.000000 -0.007996 -0.002204 0.006919 -0.007812 0.000000 0.000000 -0.007812 0.000000 0.000000 -0.002896 -0.002222 0.006911 -4.219008 -2.066539
0.036000 0.237642 -0.001834 0.382967 9168323.035062 50.000000 50.000000 9168323.035062 1.000000 0.000000 0.000000 1.000000 50.000000 50.000000 0.000000 0.000000 9168323.035062 9168323.035062 1.000000 1.000000 -0.008536 -0.002691 0.009495 -0.007812 0.000000 0.000000 -0.007812 0.000000 0.000000 -0.003136 -0.002710 0.009486 -4.493953 -2.999151
0.038000 0.237636 -0.001840 0.382991 9308665.796567 50.000000 50.000000 9308665.796567 1.000000 0.000000 0.000000 1.000000 50.000000 50.000000 0.000000 0.000000 9308665.796567 9308665.796567 1.000000 1.000000 -0.008739 -0.002996 0.011957 -0.007812 0.000000 0.000000 -0.007812 0.000000 0.000000 -0.003039 -0.003016 0.011946 -4.339430 -2.897282
