time, CoM_x,CoM_y,CoM_z,ep_x,ep_y,ep_z
0.002000 0.000629 -0.000000 0.371717 18875.899496 50.000000 50.000000 18875.899496 0.000000 0.000000 -0.000000 0.000029 -0.000000 0.000434 0.503357 14.465662 15.623921 0.596068
0.004000 0.000680 0.000039 0.371726 21751.786321 50.000000 50.000000 21751.786321 -0.000001 0.000038 0.000004 -0.000520 0.000038 0.004709 0.339199 14.302871 15.057065 0.415950
0.006000 0.000611 0.000067 0.371742 24854.058564 50.000000 50.000000 24854.058564 -0.000002 0.000096 0.000012 -0.001189 0.000066 0.007780 0.272990 14.149345 14.693233 0.338873
0.008000 0.000525 0.000087 0.371762 28141.863792 50.000000 50.000000 28141.863792 -0.000005 0.000165 0.000025 -0.001875 0.000086 0.010033 0.259080 14.011850 14.456253 0.317351
0.010000 0.000474 0.000071 0.371785 31561.620188 50.000000 50.000000 31561.620188 -0.000007 0.000240 0.000041 -0.002526 0.000070 0.011741 0.256765 13.882844 14.302932 0.309206
0.012000 0.000474 0.000067 0.371812 35050.000000 50.000000 50.000000 35050.000000 -0.000009 0.000318 0.000060 -0.003126 0.000065 0.013083 0.270346 13.777980 14.186534 0.318513
0.014000 -0.000077 0.000167 0.371840 38538.379812 50.000000 50.000000 38538.379812 -0.000013 0.000417 0.000081 -0.004277 0.000165 0.014183 0.258068 13.815302 14.067335 0.302248
0.016000 -0.002529 0.000123 0.371876 41958.136208 50.000000 50.000000 41958.136208 -0.000018 0.000613 0.000094 -0.007329 0.000120 0.017977 0.083260 14.048388 13.672483 0.051424
0.018000 -0.007218 -0.000155 0.371925 45245.941436 50.000000 50.000000 45245.941436 -0.000024 0.000953 0.000093 -0.012618 -0.000159 0.024471 0.545121 14.358396 13.192443 0.527379
0.020000 -0.013973 -0.000750 0.371992 48348.213679 50.000000 50.000000 48348.213679 -0.000032 0.001470 0.000080 -0.019973 -0.000754 0.033530 1.103717 14.708326 12.732343 1.099154
0.022000 -0.021410 -0.002284 0.372069 51224.100504 50.000000 50.000000 51224.100504 -0.000029 0.002107 0.000051 -0.028010 -0.002288 0.038334 1.498132 15.099568 13.335804 1.493259
0.024000 -0.028562 -0.004249 0.372152 53846.734845 50.000000 50.000000 53846.734845 -0.000007 0.002839 0.000018 -0.035762 -0.004253 0.041569 1.919514 15.479908 14.197482 1.901231
0.026000 -0.034964 -0.006173 0.372239 56202.872199 50.000000 50.000000 56202.872199 0.000035 0.003642 -0.000014 -0.042764 -0.006177 0.043730 2.302056 15.874397 15.113567 2.253703
0.028000 -0.040370 -0.008176 0.372329 58291.286959 50.000000 50.000000 58291.286959 0.000109 0.004491 -0.000039 -0.048770 -0.008180 0.044905 2.740376 16.160118 16.068801 2.642105
0.030000 -0.044600 -0.009866 0.372420 60120.425457 50.000000 50.000000 60120.425457 0.000210 0.005356 -0.000052 -0.053600 -0.009871 0.045073 3.068591 16.415584 16.911569 2.903498
0.032000 -0.047545 -0.011281 0.372509 61705.795458 50.000000 50.000000 61705.795458 0.000333 0.006209 -0.000050 -0.057145 -0.011285 0.044227 3.290411 16.597217 17.636905 3.047010
0.034000 -0.049177 -0.012631 0.372594 63067.465762 50.000000 50.000000 63067.465762 0.000490 0.007019 -0.000033 -0.059377 -0.012637 0.042298 3.540720 16.574859 18.387582 3.202641
0.036000 -0.049451 -0.013260 0.372673 64227.911245 50.000000 50.000000 64227.911245 0.000665 0.007764 -0.000005 -0.060251 -0.013266 0.039507 3.557952 16.501767 18.964639 3.136457
0.038000 -0.048393 -0.013402 0.372746 65210.310576 50.000000 50.000000 65210.310576 0.000855 0.008424 0.000030 -0.059792 -0.013409 0.036113 3.468877 16.292642 19.425609 2.975166
0.040000 -0.046125 -0.012939 0.372811 66037.307687 50.000000 50.000000 66037.307687 0.001048 0.008986 0.000068 -0.058125 -0.012946 0.032136 3.197626 16.021108 19.730853 2.663557
0.042000 -0.042793 -0.011964 0.372867 66730.188878 50.000000 50.000000 66730.188878 0.001235 0.009441 0.000108 -0.055393 -0.011972 0.027895 2.766112 15.700339 19.870513 2.233600
