time, CoM_x,CoM_y,CoM_z,ep_x,ep_y,ep_z
0.002000 0.000629 -0.000000 0.371717 18875.899496 50.000000 50.000000 18875.899496 0.000000 0.000000 -0.000000 -1.399369 -0.000765 -0.001443 11.389627 25.635738 35.486351 11.784368
0.004000 0.014305 -0.002801 0.371723 21751.786321 50.000000 50.000000 21751.786321 0.000023 -0.000066 0.000028 -1.385693 -0.003605 0.001100 11.269989 25.439615 35.314819 11.625495
0.006000 0.026966 -0.005126 0.371738 24854.058564 50.000000 50.000000 24854.058564 0.000056 -0.000204 0.000082 -1.373032 -0.006005 0.005222 11.175157 25.253376 35.139580 11.479799
0.008000 0.038951 -0.006816 0.371764 28141.863792 50.000000 50.000000 28141.863792 0.000070 -0.000414 0.000161 -1.361046 -0.007806 0.010366 11.112994 25.078868 34.959958 11.357890
0.010000 0.050481 -0.008186 0.371802 31561.620188 50.000000 50.000000 31561.620188 0.000055 -0.000693 0.000264 -1.349515 -0.009321 0.016163 11.080990 24.915150 34.774010 11.259037
0.012000 0.061699 -0.009434 0.371854 35050.000000 50.000000 50.000000 35050.000000 0.000013 -0.001034 0.000389 -1.338297 -0.010743 0.022384 11.074416 24.760691 34.580960 11.179782
0.014000 0.071674 -0.007947 0.371920 38538.379812 50.000000 50.000000 38538.379812 -0.000155 -0.001451 0.000527 -1.328320 -0.009450 0.029158 11.161466 24.645673 34.404590 11.188996
0.016000 0.080628 -0.007025 0.372000 41958.136208 50.000000 50.000000 41958.136208 -0.000380 -0.001923 0.000669 -1.319363 -0.008727 0.035161 11.282554 24.552345 34.234108 11.225146
0.018000 0.088678 -0.005994 0.372093 45245.941436 50.000000 50.000000 45245.941436 -0.000638 -0.002436 0.000809 -1.311311 -0.007894 0.040568 11.432911 24.475413 34.073788 11.281996
0.020000 0.098167 -0.000380 0.372189 48348.213679 50.000000 50.000000 48348.213679 -0.001053 -0.002873 0.000957 -1.301819 -0.002488 0.042026 11.652194 24.418975 33.912124 11.394439
0.022000 0.107102 0.004547 0.372290 51224.100504 50.000000 50.000000 51224.100504 -0.001592 -0.003194 0.001122 -1.292882 0.002206 0.043625 11.885372 24.385089 33.729476 11.500845
0.024000 0.113661 0.004745 0.372403 53846.734845 50.000000 50.000000 53846.734845 -0.002107 -0.003453 0.001300 -1.286321 0.002151 0.049169 12.076612 24.369281 33.527531 11.546207
0.026000 0.119864 0.004032 0.372530 56202.872199 50.000000 50.000000 56202.872199 -0.002576 -0.003646 0.001496 -1.280116 0.001161 0.055962 12.242061 24.360485 33.309657 11.550106
