time, CoM_x,CoM_y,CoM_z,ep_x,ep_y,ep_z
0.002000 0.000629 -0.000000 0.371717 1932.589950 50.000000 50.000000 1932.589950 0.000000 0.000000 -0.000000 -1.399369 -0.000765 -0.001443 11.139536 30.857872 33.625424 13.680753
0.004000 0.012475 -0.013880 0.371728 2220.178632 50.000000 50.000000 2220.178632 0.000477 -0.000117 0.000089 -1.387523 -0.014769 0.003668 6.978341 29.623434 32.733704 9.171702
0.006000 0.022561 -0.013432 0.371749 2530.405856 50.000000 50.000000 2530.405856 0.000716 -0.000390 0.000233 -1.377436 -0.014520 0.007753 10.619332 29.546108 32.334598 12.673082
0.008000 0.033229 -0.018325 0.371783 2859.186379 50.000000 50.000000 2859.186379 0.000989 -0.000746 0.000423 -1.366767 -0.019680 0.013963 10.878338 29.164760 31.912450 12.735950
0.010000 0.043553 -0.021569 0.371832 3201.162019 50.000000 50.000000 3201.162019 0.001227 -0.001172 0.000645 -1.356441 -0.023233 0.020916 11.721434 28.993705 31.614692 13.412834
0.012000 0.053832 -0.024941 0.371897 3550.000000 50.000000 50.000000 3550.000000 0.001444 -0.001649 0.000891 -1.346160 -0.026948 0.028613 12.281315 28.862389 31.359259 13.814526
0.014000 0.063054 -0.026246 0.371981 3898.837981 50.000000 50.000000 3898.837981 0.001580 -0.002179 0.001151 -1.336935 -0.028617 0.036781 13.538500 28.838232 31.187785 14.931147
0.016000 0.071483 -0.028278 0.372083 4240.813621 50.000000 50.000000 4240.813621 0.001698 -0.002737 0.001414 -1.328503 -0.031016 0.044751 13.936003 28.801676 31.075392 15.174613
0.018000 0.078942 -0.029737 0.372201 4569.594144 50.000000 50.000000 4569.594144 0.001802 -0.003315 0.001673 -1.321040 -0.032837 0.052130 14.263701 28.789337 31.004822 15.346542
0.020000 0.085562 -0.030722 0.372334 4879.821368 50.000000 50.000000 4879.821368 0.001894 -0.003909 0.001925 -1.314415 -0.034172 0.058881 14.526867 28.790245 30.960735 15.449580
0.022000 0.091636 -0.031505 0.372482 5167.410050 50.000000 50.000000 5167.410050 0.001980 -0.004508 0.002169 -1.308335 -0.035296 0.065396 14.682460 28.793778 30.916556 15.438178
0.024000 0.097431 -0.032471 0.372646 5429.673484 50.000000 50.000000 5429.673484 0.002061 -0.005093 0.002410 -1.302534 -0.036599 0.072644 14.667972 28.794194 30.849888 15.249421
0.026000 0.102935 -0.033537 0.372829 5665.287220 50.000000 50.000000 5665.287220 0.002133 -0.005648 0.002656 -1.297023 -0.038008 0.080625 14.576275 28.789626 30.751915 14.976185
0.028000 0.108200 -0.034655 0.373030 5874.128696 50.000000 50.000000 5874.128696 0.002182 -0.006158 0.002915 -1.291752 -0.039487 0.089266 14.506384 28.785466 30.618113 14.715834
0.030000 0.113297 -0.036123 0.373251 6057.042546 50.000000 50.000000 6057.042546 0.002208 -0.006607 0.003195 -1.286649 -0.041346 0.098549 14.316433 28.763466 30.443549 14.333921
0.032000 0.120641 -0.032073 0.373483 6215.579546 50.000000 50.000000 6215.579546 0.002014 -0.006879 0.003519 -1.279300 -0.037751 0.103556 15.299051 29.019753 29.498409 15.048518
0.034000 0.125594 -0.036628 0.373734 6351.746576 50.000000 50.000000 6351.746576 0.001945 -0.007030 0.003885 -1.274343 -0.042817 0.112919 13.032316 28.767565 28.600242 12.726327
