time, CoM_x,CoM_y,CoM_z,ep_x,ep_y,ep_z
0.002000 0.237957 -0.002589 0.382383 2689464.213700 50.000000 50.000000 2689464.213700 0.000000 1.000000 1.000000 1.000000 50.000000 50.000000 1.000000 1.000000 2689464.213700 2689464.213700 0.000000 1.000000 0.000390 0.000001 0.000415 -0.007812 0.000000 0.000000 -0.007812 0.000000 0.000000 0.000690 -0.000001 0.000416
0.004000 0.237961 -0.002589 0.382413 3100305.188724 50.000000 50.000000 3100305.188724 0.993223 0.999999 0.999998 0.999886 50.000000 50.000000 0.999999 0.999998 3100305.188724 3100305.188724 0.993223 0.999886 0.001111 0.000100 0.015099 -0.007812 0.000000 0.000000 -0.007812 0.000000 0.000000 0.001711 0.000098 0.015100
0.006000 0.237965 -0.002589 0.382464 3543486.937742 50.000000 50.000000 3543486.937742 0.993223 0.999999 0.999998 0.999876 50.000000 50.000000 0.999999 0.999998 3543486.937742 3543486.937742 0.993223 0.999876 0.001459 0.000038 0.025365 -0.007812 0.000000 0.000000 -0.007812 0.000000 0.000000 0.002359 0.000033 0.025367
0.008000 0.237971 -0.002589 0.382529 4013173.398876 50.000000 50.000000 4013173.398876 0.993223 0.999999 0.999998 0.999876 50.000000 50.000000 0.999999 0.999998 4013173.398876 4013173.398876 0.993223 0.999876 0.001628 -0.000136 0.032617 -0.007812 0.000000 0.000000 -0.007812 0.000000 0.000000 0.002828 -0.000142 0.032618
0.010000 0.237977 -0.002590 0.382605 4501710.026876 50.000000 50.000000 4501710.026876 0.993223 0.999999 0.999998 0.999876 50.000000 50.000000 0.999999 0.999998 4501710.026876 4501710.026876 0.993223 0.999876 0.001710 -0.000336 0.037792 -0.007812 0.000000 0.000000 -0.007812 0.000000 0.000000 0.003210 -0.000343 0.037794
0.012000 0.237984 -0.002591 0.382688 5000050.000001 50.000000 50.000000 5000050.000001 0.993223 0.999999 0.999998 0.999876 50.000000 50.000000 0.999999 0.999998 5000050.000001 5000050.000001 0.993223 0.999876 0.001754 -0.000524 0.041526 -0.007812 0.000000 0.000000 -0.007812 0.000000 0.000000 0.003554 -0.000532 0.041528
0.014000 0.237992 -0.002592 0.382776 5498389.973126 50.000000 50.000000 5498389.973126 0.803901 0.999999 0.999998 0.899876 50.000000 50.000000 0.999999 0.999998 5498389.973126 5498389.973126 0.803901 0.899876 0.001596 -0.000698 0.043909 -0.007812 0.000000 0.000000 -0.007812 0.000000 0.000000 0.003696 -0.000708 0.043912
0.016000 0.237999 -0.002594 0.382863 5986926.601126 50.000000 50.000000 5986926.601126 0.634578 0.999999 0.999998 0.719889 50.000000 50.000000 0.999999 0.999998 5986926.601126 5986926.601126 0.634578 0.719889 0.001507 -0.000807 0.043364 -0.007812 0.000000 0.000000 -0.007812 0.000000 0.000000 0.003907 -0.000819 0.043367
0.018000 0.238007 -0.002596 0.382946 6456613.062259 50.000000 50.000000 6456613.062259 0.485256 0.999999 0.999998 0.559901 50.000000 50.000000 0.999999 0.999998 6456613.062259 6456613.062259 0.485256 0.559901 0.001321 -0.000827 0.041723 -0.007812 0.000000 0.000000 -0.007812 0.000000 0.000000 0.004021 -0.000839 0.041726
0.020000 0.238015 -0.002597 0.383026 6899794.811277 50.000000 50.000000 6899794.811277 0.355934 0.999999 0.999998 0.419913 50.000000 50.000000 0.999999 0.999998 6899794.811277 6899794.811277 0.355934 0.419913 0.000913 -0.000803 0.040081 -0.007812 0.000000 0.000000 -0.007812 0.000000 0.000000 0.003913 -0.000817 0.040084
0.022000 0.238022 -0.002599 0.383104 7310635.786301 50.000000 50.000000 7310635.786301 0.246611 0.999999 0.999998 0.299926 50.000000 50.000000 0.999999 0.999998 7310635.786301 7310635.786301 0.246611 0.299926 0.000245 -0.000781 0.039019 -0.007812 0.000000 0.000000 -0.007812 0.000000 0.000000 0.003544 -0.000797 0.039021
0.024000 0.238028 -0.002601 0.383182 7685297.834991 50.000000 50.000000 7685297.834991 0.200000 1.000000 1.000000 0.213018 50.000000 50.000000 1.000000 1.000000 7685297.834991 7685297.834991 0.200000 0.213018 -0.000650 -0.000792 0.038776 -0.007812 0.000000 0.000000 -0.007812 0.000000 0.000000 0.002950 -0.000809 0.038778
0.026000 0.238032 -0.002603 0.383261 8021888.885587 50.000000 50.000000 8021888.885587 0.150000 1.000000 1.000000 0.159767 50.000000 50.000000 1.000000 1.000000 8021888.885587 8021888.885587 0.150000 0.159767 -0.001684 -0.000849 0.039376 -0.007812 0.000000 0.000000 -0.007812 0.000000 0.000000 0.002216 -0.000868 0.039378
0.028000 0.238035 -0.002605 0.383342 8320233.851340 50.000000 50.000000 8320233.851340 0.100000 1.000000 1.000000 0.106512 50.000000 50.000000 1.000000 1.000000 8320233.851340 8320233.851340 0.100000 0.106512 -0.002723 -0.000968 0.040682 -0.007812 0.000000 0.000000 -0.007812 0.000000 0.000000 0.001477 -0.000987 0.040683
0.030000 0.238037 -0.002607 0.383427 8581539.350996 50.000000 50.000000 8581539.350996 0.050000 1.000000 1.000000 0.053256 50.000000 50.000000 1.000000 1.000000 8581539.350996 8581539.350996 0.050000 0.053256 -0.003641 -0.001145 0.042505 -0.007812 0.000000 0.000000 -0.007812 0.000000 0.000000 0.000859 -0.001166 0.042506
0.032000 0.238037 -0.002610 0.383516 8808020.779780 50.000000 50.000000 8808020.779780 0.000000 1.000000 1.000000 0.000000 50.000000 50.000000 1.000000 1.000000 8808020.779780 8808020.779780 0.000000 0.000000 -0.004426 -0.001336 0.044726 -0.007812 0.000000 0.000000 -0.007812 0.000000 0.000000 0.000374 -0.001359 0.044727
0.034000 0.238038 -0.002613 0.383611 9002545.108804 50.000000 50.000000 9002545.108804 0.000000 1.000000 1.000000 0.000000 50.000000 50.000000 1.000000 1.000000 9002545.108804 9002545.108804 0.000000 0.000000 -0.005014 -0.001536 0.047123 -0.007812 0.000000 0.000000 -0.007812 0.000000 0.000000 0.000086 -0.001560 0.047123
0.036000 0.238038 -0.002616 0.383710 9168323.035062 50.000000 50.000000 9168323.035062 0.069930 1.000000 1.000000 0.061632 50.000000 50.000000 1.000000 1.000000 9168323.035062 9168323.035062 0.069930 0.061632 -0.005365 -0.001737 0.049504 -0.007812 0.000000 0.000000 -0.007812 0.000000 0.000000 0.000035 -0.001762 0.049502
0.038000 0.238038 -0.002620 0.383813 9308665.796567 50.000000 50.000000 9308665.796567 0.155407 1.000000 1.000000 0.073275 50.000000 50.000000 1.000000 1.000000 9308665.796567 9308665.796567 0.155407 0.073275 -0.005424 -0.001885 0.051608 -0.007812 0.000000 0.000000 -0.007812 0.000000 0.000000 0.000276 -0.001911 0.051605
0.040000 0.238040 -0.002624 0.383920 9426808.241012 50.000000 50.000000 9426808.241012 0.174832 1.000000 1.000000 0.083504 50.000000 50.000000 1.000000 1.000000 9426808.241012 9426808.241012 0.174832 0.083504 -0.005256 -0.002038 0.053509 -0.007812 0.000000 0.000000 -0.007812 0.000000 0.000000 0.000744 -0.002066 0.053505
0.042000 0.238043 -0.002629 0.384030 9525791.268225 50.000000 50.000000 9525791.268225 0.194258 1.000000 1.000000 0.093734 50.000000 50.000000 1.000000 1.000000 9525791.268225 9525791.268225 0.194258 0.093734 -0.004893 -0.002183 0.055109 -0.007812 0.000000 0.000000 -0.007812 0.000000 0.000000 0.001407 -0.002212 0.055104
0.044000 0.238047 -0.002633 0.384143 9608392.772033 50.000000 50.000000 9608392.772033 0.194258 1.000000 1.000000 0.100633 50.000000 50.000000 1.000000 1.000000 9608392.772033 9608392.772033 0.194258 0.100633 -0.004375 -0.002331 0.056363 -0.007812 0.000000 0.000000 -0.007812 0.000000 0.000000 0.002225 -0.002361 0.056356
0.046000 0.238054 -0.002638 0.384257 9677095.353016 50.000000 50.000000 9677095.353016 0.194258 1.000000 1.000000 0.100633 50.000000 50.000000 1.000000 1.000000 9677095.353016 9677095.353016 0.194258 0.100633 -0.003743 -0.002450 0.057265 -0.007812 0.000000 0.000000 -0.007812 0.000000 0.000000 0.003157 -0.002482 0.057257
0.048000 0.238062 -0.002644 0.384373 9734080.064232 50.000000 50.000000 9734080.064232 0.194258 1.000000 1.000000 0.100633 50.000000 50.000000 1.000000 1.000000 9734080.064232 9734080.064232 0.194258 0.100633 -0.003040 -0.002538 0.057840 -0.007812 0.000000 0.000000 -0.007812 0.000000 0.000000 0.004160 -0.002571 0.057831
